srcLabelIx,srcLabelName,dstLabelId
7580,Otus megalotis,11864
7581,Otus mendeni,11865
7582,Otus mentawi,11866
7583,Otus mirus,11868
7584,Otus nigrorum,11870
7585,Otus pamelae,11871
7586,Otus pauliani,11872
7587,Otus pembaensis,11873
7588,Otus podarginus,11874
7589,Otus rufescens,11875
7590,Otus rutilus,11876
7591,Otus sagittatus,11877
7592,Otus scops,11878
7593,Otus semitorques,11879
7594,Otus silvicola,11880
7595,Otus socotranus,11881
7596,Otus spilocephalus,11882
7597,Otus sulaensis,11883
7598,Otus sunia,11884
7599,Otus thilohoffmanni,11885
7600,Otus umbra,11886
7601,Ovis aries,11889
7602,Oxylabes madagascariensis,11896
7603,Oxypogon guerinii,11898
7604,Oxypogon lindenii,11899
7605,Oxypogon stuebelii,11900
7606,Oxyruncus cristatus,11901
7607,Oxyura ferruginea,11904
7608,Oxyura jamaicensis,11905
7609,Oxyura leucocephala,11906
7610,Oxyura vittata,11908
7611,Pacarina puella,11912
7612,Pacarina shoemakeri,11914
7613,Pachycare flavogriseum,11916
7614,Pachycephala albiventris,11917
7615,Pachycephala arctitorquis,11918
7616,Pachycephala balim,11920
7617,Pachycephala caledonica,11921
7618,Pachycephala chlorura,11923
7619,Pachycephala cinerea,11924
7620,Pachycephala citreogaster,11925
7621,Pachycephala feminina,11927
7622,Pachycephala flavifrons,11928
7623,Pachycephala fuliginosa,11929
7624,Pachycephala calliope,11930
7625,Pachycephala graeffii,11931
7626,Pachycephala griseonota,11932
7627,Pachycephala homeyeri,11933
7628,Pachycephala hyperythra,11934
7629,Pachycephala hypoxantha,11935
7630,Pachycephala inornata,11937
7631,Pachycephala jacquinoti,11938
7632,Pachycephala lanioides,11940
7633,Pachycephala leucogastra,11941
7634,Pachycephala lorentzi,11942
7635,Pachycephala macrorhyncha,11943
7636,Pachycephala melanura,11944
7637,Pachycephala mentalis,11945
7638,Pachycephala modesta,11947
7639,Pachycephala monacha,11948
7640,Pachycephala nudigula,11949
7641,Pachycephala olivacea,11950
7642,Pachycephala orioloides,11951
7643,Pachycephala orpheus,11953
7644,Pachycephala pectoralis,11954
7645,Pachycephala philippinensis,11956
7646,Pachycephala rufiventris,11958
7647,Pachycephala rufogularis,11959
7648,Pachycephala schlegelii,11960
7649,Pachycephala simplex,11961
7650,Pachycephala soror,11962
7651,Pachycephala sulfuriventer,11963
7652,Pachycephala tenebrosa,11964
7653,Pachycephala vitiensis,11967
7654,Pachycephalopsis hattamensis,11968
7655,Pachycephalopsis poliosoma,11969
7656,Pachycoccyx audeberti,11970
7657,Pachyglossa agilis,11973
7658,Pachyglossa chrysorrhea,11974
7659,Pachyglossa melanozantha,11975
7660,Pachyglossa vincens,11978
7661,Pachyphantes superciliosus,11980
7662,Pachyptila belcheri,11982
7663,Pachyptila desolata,11984
7664,Pachyptila turtur,11986
7665,Pachyptila vittata,11987
7666,Pachyramphus aglaiae,11988
7667,Pachyramphus albogriseus,11989
7668,Pachyramphus castaneus,11990
7669,Pachyramphus cinnamomeus,11991
7670,Pachyramphus homochrous,11992
7671,Pachyramphus major,11993
7672,Pachyramphus marginatus,11994
7673,Pachyramphus minor,11995
7674,Pachyramphus niger,11996
7675,Pachyramphus polychopterus,11997
7676,Pachyramphus rufus,11998
7677,Pachyramphus salvini,11999
7678,Pachyramphus spodiurus,12000
7679,Pachyramphus surinamus,12001
7680,Pachyramphus validus,12002
7681,Pachyramphus versicolor,12003
7682,Pachyramphus viridis,12004
7683,Pachyramphus xanthogenys,12005
7684,Pachytrachis striolatus,12010
7685,Pagodroma nivea,12015
7686,Pagophila eburnea,12016
7687,Pagophilus groenlandicus,12017
7688,Palapsalta circumdata,12021
7689,Palmeria dolei,12025
7690,Paludipasser locustella,12026
7691,Pampa curvipennis,12027
7692,Pampa excellens,12028
7693,Pampa pampa,12029
7694,Pampa rufa,12030
7695,Pampusana beccarii,12032
7696,Pampusana hoedtii,12035
7697,Pampusana stairi,12038
7698,Pampusana xanthonura,12039
7699,Pan troglodytes,12041
7700,Pandion cristatus,12044
7701,Pandion haliaetus,12045
7702,Panterpe insignis,12047
7703,Panthera leo,12048
7704,Panthera onca,12049
7705,Panurus biarmicus,12058
7706,Panyptila cayennensis,12059
7707,Panyptila sanctihieronymi,12060
7708,Papio anubis,12067
7709,Papio hamadryas,12069
7710,Papio ursinus,12071
7711,Parabuteo leucorrhous,12075
7712,Parabuteo unicinctus,12076
7713,Paracrinia haswelli,12078
7714,Paracyrtophyllus robustus,12080
7715,Paradisaea apoda,12082
7716,Paradisaea guilielmi,12084
7717,Paradisaea minor,12085
7718,Paradisaea raggiana,12086
7719,Paradisaea rubra,12087
7720,Paradisornis rudolphi,12088
7721,Paradoxornis bakeri,12090
7722,Paradoxornis flavirostris,12092
7723,Paradoxornis gularis,12093
7724,Paradoxornis guttaticollis,12095
7725,Paradoxornis margaritae,12097
7726,Paradoxornis ruficeps,12099
7727,Sinosuthora webbiana,12102
7728,Suthora webbiana,12103
7729,Paramythia montium,12111
7730,Parasteropleurus martorellii,12119
7731,Paraxerus cepapi,12125
7732,Parayuhina diademata,12129
7733,Periparus amabilis,12130
7734,Periparus elegans,12132
7735,Periparus venustulus,12134
7736,Pardalotus punctatus,12136
7737,Pardalotus quadragintus,12137
7738,Pardalotus rubricatus,12138
7739,Pardalotus striatus,12139
7740,Pardipicus caroli,12140
7741,Pardipicus nivosus,12141
7742,Pardirallus maculatus,12142
7743,Pardirallus nigricans,12143
7744,Pardirallus sanguinolentus,12144
7745,Parkerthraustes humeralis,12146
7746,Parkesia motacilla,12147
7747,Parkesia noveboracensis,12148
7748,Parmoptila jamesoni,12149
7749,Parmoptila rubrifrons,12150
7750,Paroaria baeri,12167
7751,Paroaria capitata,12168
7752,Paroaria coronata,12169
7753,Paroaria dominicana,12170
7754,Paroaria gularis,12171
7755,Paroaria nigrogenis,12172
7756,Sylvia galinieri,12175
7757,Paroreomyza montana,12179
7758,Parotia carolae,12181
7759,Parotia helenae,12182
7760,Parotia lawesii,12183
7761,Parotia sefilata,12184
7762,Parotia wahnesi,12185
7763,Parus cinereus,12186
7764,Parus major,12187
7765,Parus minor,12188
7766,Parus monticolus,12189
7767,Sittiparus semilarvatus,12190
7768,Parvipsitta porphyrocephala,12191
7769,Parvipsitta pusilla,12192
7770,Passer ammodendri,12194
7771,Passer cinnamomeus,12196
7772,Passer diffusus,12197
7773,Passer domesticus,12198
7774,Passer eminibey,12199
7775,Passer euchlorus,12200
7776,Passer flaveolus,12201
7777,Passer gongonensis,12202
7778,Passer griseus,12203
7779,Passer hispaniolensis,12204
7780,Passer iagoensis,12205
7781,Passer insularis,12206
7782,Passer italiae,12207
7783,Passer luteus,12208
7784,Passer melanurus,12209
7785,Passer moabiticus,12210
7786,Passer montanus,12211
7787,Passer motitensis,12212
7788,Passer pyrrhonotus,12213
7789,Passer rufocinctus,12214
7790,Passer shelleyi,12215
7791,Passer simplex,12216
7792,Passer suahelicus,12217
7793,Passer swainsonii,12218
7794,Passerculus sandwichensis,12219
7795,Passerella iliaca,12220
7796,Passerella megarhyncha,12221
7797,Passerella schistacea,12222
7798,Passerella unalaschcensis,12223
7799,Passerina amoena,12224
7800,Passerina caerulea,12225
7801,Passerina ciris,12226
7802,Passerina cyanea,12227
7803,Passerina leclancherii,12228
7804,Passerina rositae,12229
7805,Passerina versicolor,12230
7806,Pastor roseus,12231
7807,Patagioenas araucana,12232
7808,Patagioenas caribaea,12233
7809,Patagioenas cayennensis,12234
7810,Patagioenas corensis,12235
7811,Patagioenas fasciata,12236
7812,Patagioenas flavirostris,12237
7813,Patagioenas goodsoni,12238
7814,Patagioenas inornata,12239
7815,Patagioenas leucocephala,12240
7816,Patagioenas maculosa,12241
7817,Patagioenas nigrirostris,12242
7818,Patagioenas oenops,12243
7819,Patagioenas picazuro,12244
7820,Patagioenas plumbea,12245
7821,Patagioenas speciosa,12246
7822,Patagioenas squamosa,12247
7823,Patagioenas subvinacea,12248
7824,Patagona gigas,12249
7825,Pauropsalta castanea,12253
7826,Pauropsalta contigua,12255
7827,Pauropsalta infuscata,12259
7828,Pauropsalta melanopygia,12261
7829,Pauropsalta mneme,12262
7830,Pauxi koepckeae,12265
7831,Pauxi pauxi,12266
7832,Pavo cristatus,12268
7833,Pavo muticus,12269
7834,Pecari tajacu,12270
7835,Pedionomus torquatus,12276
7836,Pelargopsis amauroptera,12279
7837,Pelargopsis capensis,12280
7838,Pelargopsis melanorhyncha,12281
7839,Pelecanoides urinatrix,12286
7840,Pelecanus conspicillatus,12287
7841,Pelecanus erythrorhynchos,12289
7842,Pelecanus occidentalis,12290
7843,Pelecanus onocrotalus,12291
7844,Peliperdix lathami,12295
7845,Pellorneum albiventre,12296
7846,Pellorneum bicolor,12297
7847,Pellorneum buettikoferi,12298
7848,Pellorneum capistratoides,12299
7849,Pellorneum capistratum,12300
7850,Pellorneum nigrocapitatum,12301
7851,Pellorneum celebense,12302
7852,Pellorneum fuscocapillus,12303
7853,Pellorneum malaccense,12304
7854,Pellorneum palustre,12305
7855,Pellorneum pyrrogenys,12306
7856,Pellorneum rostratum,12307
7857,Pellorneum ruficeps,12308
7858,Pellorneum tickelli,12309
7859,Pelobates fuscus,12311
7860,Pelodytes atlanticus,12314
7861,Pelodytes ibericus,12316
7862,Pelodytes punctatus,12317
7863,Pelophylax 'esculentus',12319
7864,Pelophylax bedriagae,12321
7865,Pelophylax chosenicus,12323
7866,Pelophylax epeiroticus,12325
7867,Pelophylax esculentus,12326
7868,Pelophylax lessonae,12327
7869,Pelophylax kurtmuelleri,12329
7870,Pelophylax nigromaculatus,12330
7871,Pelophylax perezi,12331
7872,Pelophylax plancyi,12333
7873,Pelophylax ridibundus,12335
7874,Peltops blainvillii,12343
7875,Peltops montanus,12344
7876,Penelope albipennis,12346
7877,Penelope argyrotis,12347
7878,Penelope barbata,12348
7879,Penelope bridgesi,12349
7880,Penelope dabbenei,12350
7881,Penelope jacquacu,12351
7882,Penelope jacucaca,12352
7883,Penelope marail,12353
7884,Penelope montagnii,12354
7885,Penelope obscura,12355
7886,Penelope ochrogaster,12356
7887,Penelope ortoni,12357
7888,Penelope perspicax,12358
7889,Penelope pileata,12359
7890,Penelope purpurascens,12360
7891,Penelope superciliaris,12361
7892,Penelopides affinis,12362
7893,Penelopides manillae,12363
7894,Penelopides mindorensis,12364
7895,Penelopides panini,12365
7896,Penelopides samarensis,12366
7897,Penelopina nigra,12367
7898,People--Field Observations,12375
7899,Percnostola arenarum,12381
7900,Percnostola fortis,12382
7901,Percnostola goeldii,12383
7902,Percnostola immaculata,12384
7903,Percnostola melanoceps,12385
7904,Percnostola rufifrons,12386
7905,Percnostola zeledoni,12387
7906,Perdicula argoondah,12388
7907,Perdicula asiatica,12389
7908,Perdicula erythrorhyncha,12390
7909,Perdix dauurica,12391
7910,Perdix hodgsoniae,12392
7911,Perdix perdix,12393
7912,Pericrocotus brevirostris,12398
7913,Pericrocotus cantonensis,12399
7914,Pericrocotus cinnamomeus,12400
7915,Pericrocotus divaricatus,12401
7916,Pericrocotus erythropygius,12402
7917,Pericrocotus ethologus,12403
7918,Pericrocotus flammeus,12404
7919,Pericrocotus igneus,12405
7920,Pericrocotus lansbergei,12406
7921,Pericrocotus miniatus,12407
7922,Pericrocotus roseus,12408
7923,Pericrocotus solaris,12409
7924,Pericrocotus speciosus,12410
7925,Pericrocotus tegimae,12411
7926,Periparus ater,12413
7927,Periparus rubidiventris,12414
7928,Periparus rufonuchalis,12415
7929,Periporphyrus celaeno,12417
7930,Periporphyrus erythromelas,12419
7931,Perisoreus canadensis,12420
7932,Perisoreus infaustus,12421
7933,Perisoreus internigrans,12422
7934,Perissocephalus tricolor,12423
7935,Pernis apivorus,12424
7936,Pernis ptilorhynchus,12426
7937,Petaurista grandis,12434
7938,Petaurista lena,12435
7939,Petaurus australis,12437
7940,Petaurus breviceps,12438
7941,Petrochelidon ariel,12439
7942,Petrochelidon fluvicola,12440
7943,Petrochelidon fulva,12441
7944,Petrochelidon nigricans,12442
7945,Petrochelidon preussi,12443
7946,Petrochelidon pyrrhonota,12444
7947,Petrochelidon rufigula,12445
7948,Petrochelidon rufocollaris,12446
7949,Petrochelidon spilodera,12447
7950,Petroica australis,12449
7951,Petroica longipes,12450
7952,Petroica bivittata,12451
7953,Petroica boodang,12452
7954,Petroica goodenovii,12453
7955,Petroica macrocephala,12454
7956,Petroica multicolor,12455
7957,Petroica phoenicea,12456
7958,Petroica polymorpha,12457
7959,Petroica pusilla,12458
7960,Petroica rodinogaster,12459
7961,Petroica rosea,12460
7962,Petroica traversi,12461
7963,Petronia petronia,12462
7964,Petrophassa albipennis,12463
7965,Peucaea aestivalis,12465
7966,Peucaea botterii,12466
7967,Peucaea carpalis,12467
7968,Peucaea cassinii,12468
7969,Peucaea humeralis,12469
7970,Peucaea mystacalis,12470
7971,Peucaea ruficauda,12471
7972,Peucaea sumichrasti,12472
7973,Peucedramus taeniatus,12473
7974,Pezopetes capitalis,12476
7975,Pezoporus wallicus,12478
7976,Phacellodomus dorsalis,12480
7977,Phacellodomus erythrophthalmus,12481
7978,Phacellodomus ferrugineigula,12482
7979,Phacellodomus inornatus,12483
7980,Phacellodomus maculipectus,12484
7981,Phacellodomus ruber,12485
7982,Phacellodomus rufifrons,12486
7983,Phacellodomus sibilatrix,12487
7984,Phacellodomus striaticeps,12488
7985,Phacellodomus striaticollis,12489
7986,Phaenicophaeus curvirostris,12493
7987,Phaenicophaeus diardi,12494
7988,Phaenicophaeus sumatranus,12497
7989,Phaenicophaeus tristis,12498
7990,Phaenicophaeus viridirostris,12499
7991,Phaenicophilus palmarum,12500
7992,Phaenostictus mcleannani,12502
7993,Phaeochroa cuvierii,12503
7994,Phaeoptila sordida,12504
7995,Phaethon aethereus,12505
7996,Phaethon lepturus,12506
7997,Phaethon rubricauda,12507
7998,Phaethornis aethopygus,12508
7999,Phaethornis anthophilus,12509
8000,Phaethornis atrimentalis,12510
8001,Phaethornis augusti,12511
8002,Phaethornis bourcieri,12512
8003,Phaethornis eurynome,12513
8004,Phaethornis griseogularis,12514
8005,Phaethornis guy,12515
8006,Phaethornis hispidus,12516
8007,Phaethornis idaliae,12517
8008,Phaethornis koepckeae,12518
8009,Phaethornis longirostris,12519
8010,Phaethornis longuemareus,12520
8011,Phaethornis malaris,12521
8012,Phaethornis mexicanus,12522
8013,Phaethornis nattereri,12523
8014,Phaethornis philippii,12524
8015,Phaethornis pretrei,12525
8016,Phaethornis ruber,12526
8017,Phaethornis rupurumii,12527
8018,Phaethornis squalidus,12528
8019,Phaethornis striigularis,12529
8020,Phaethornis stuarti,12530
8021,Phaethornis subochraceus,12531
8022,Phaethornis superciliosus,12532
8023,Phaethornis syrmatophorus,12533
8024,Phaethornis yaruqui,12534
8025,Phaetusa simplex,12535
8026,Phainopepla nitens,12536
8027,Phainoptila melanoxantha,12537
8028,Phalacrocorax carbo,12540
8029,Phalacrocorax fuscicollis,12543
8030,Poikilocarbo gaimardi,12544
8031,Phalacrocorax lucidus,12545
8032,Urile pelagicus,12547
8033,Phalacrocorax punctatus,12549
8034,Phalacrocorax sulcirostris,12550
8035,Urile urile,12551
8036,Phalacrocorax varius,12552
8037,Phalaenoptilus nuttallii,12553
8038,Phalaropus fulicarius,12557
8039,Phalaropus lobatus,12558
8040,Phalaropus tricolor,12559
8041,Phaner furcifer,12564
8042,Phapitreron amethystinus,12571
8043,Phapitreron brunneiceps,12572
8044,Phapitreron cinereiceps,12573
8045,Phapitreron leucotis,12574
8046,Phaps chalcoptera,12575
8047,Phaps elegans,12576
8048,Pharomachrus antisianus,12578
8049,Pharomachrus auriceps,12579
8050,Pharomachrus fulgidus,12580
8051,Pharomachrus mocinno,12581
8052,Pharomachrus pavoninus,12582
8053,Phascolarctos cinereus,12583
8054,Phasianus colchicus,12584
8055,Phasianus versicolor,12585
8056,Phedina borbonica,12587
8057,Phegornis mitchellii,12589
8058,Phelpsia inornata,12591
8059,Pheucticus aureoventris,12592
8060,Pheucticus chrysogaster,12593
8061,Pheucticus chrysopeplus,12594
8062,Pheucticus ludovicianus,12595
8063,Pheucticus melanocephalus,12596
8064,Pheucticus tibialis,12597
8065,Pheugopedius atrogularis,12598
8066,Pheugopedius coraya,12599
8067,Pheugopedius eisenmanni,12600
8068,Pheugopedius euophrys,12601
8069,Pheugopedius schulenbergi,12602
8070,Pheugopedius fasciatoventris,12603
8071,Pheugopedius felix,12604
8072,Pheugopedius genibarbis,12605
8073,Pheugopedius maculipectus,12606
8074,Pheugopedius mystacalis,12607
8075,Pheugopedius rutilus,12608
8076,Pheugopedius sclateri,12609
8077,Pheugopedius spadix,12610
8078,Phibalura flavirostris,12612
8079,Vini solitaria,12614
8080,Philemon albitorques,12632
8081,Philemon argenticeps,12633
8082,Philemon buceroides,12635
8083,Philemon citreogularis,12636
8084,Philemon cockerelli,12637
8085,Philemon corniculatus,12638
8086,Philemon diemenensis,12639
8087,Philemon fuscicapillus,12640
8088,Philemon inornatus,12641
8089,Philemon meyeri,12643
8090,Philemon moluccensis,12644
8091,Philemon novaeguineae,12645
8092,Philemon plumigenis,12646
8093,Philemon subcorniculatus,12647
8094,Philemon yorki,12648
8095,Philentoma pyrhoptera,12649
8096,Philentoma velata,12650
8097,Philepitta castanea,12651
8098,Philepitta schlegeli,12652
8099,Philesturnus carunculatus,12653
8100,Philesturnus rufusater,12654
8101,Philetairus socius,12655
8102,Philohydor lictor,12657
8103,Philoria loveridgei,12660
8104,Philortyx fasciatus,12663
8105,Philydor atricapillus,12664
8106,Neophilydor erythrocercum,12665
8107,Neophilydor fuscipenne,12666
8108,Philydor novaesi,12667
8109,Philydor pyrrhodes,12668
8110,Phimosus infuscatus,12669
8111,Phlegopsis borbae,12670
8112,Phlegopsis erythroptera,12671
8113,Phlegopsis nigromaculata,12672
8114,Phleocryptes melanops,12673
8115,Phlogophilus harterti,12676
8116,Phlogophilus hemileucurus,12677
8117,Phoca vitulina,12681
8118,Phocoena phocoena,12683
8119,Phodilus assimilis,12685
8120,Phodilus badius,12686
8121,Phoebastria immutabilis,12688
8122,Phoebastria irrorata,12689
8123,Phoebastria nigripes,12690
8124,Phoebetria palpebrata,12691
8125,Phoenicircus carnifex,12693
8126,Phoenicircus nigricollis,12694
8127,Phoeniconaias minor,12695
8128,Phoenicoparrus andinus,12696
8129,Phoenicoparrus jamesi,12697
8130,Phoenicopterus chilensis,12698
8131,Phoenicopterus roseus,12699
8132,Phoenicopterus ruber,12700
8133,Phoeniculus bollei,12701
8134,Rhinopomastus castaneiceps,12702
8135,Phoeniculus damarensis,12704
8136,Phoeniculus purpureus,12706
8137,Phoeniculus somaliensis,12707
8138,Phoenicurus alaschanicus,12708
8139,Phoenicurus auroreus,12709
8140,Phoenicurus coeruleocephala,12711
8141,Phoenicurus erythrogastrus,12712
8142,Phoenicurus erythronotus,12713
8143,Phoenicurus frontalis,12714
8144,Phoenicurus fuliginosus,12715
8145,Phoenicurus hodgsoni,12716
8146,Phoenicurus moussieri,12717
8147,Phoenicurus ochruros,12718
8148,Phoenicurus phoenicurus,12719
8149,Phoenicurus schisticeps,12720
8150,Pholia sharpii,12721
8151,Pholidoptera aptera,12723
8152,Pholidoptera fallax,12727
8153,Pholidoptera frivaldszkyi,12729
8154,Pholidoptera littoralis,12732
8155,Pholidoptera macedonica,12734
8156,Pholidoptera stankoi,12737
8157,Phonipara canora,12741
8158,Phonygammus keraudrenii,12744
8159,Phragmacia substriata,12747
8160,Phrygilus atriceps,12750
8161,Phrygilus gayi,12751
8162,Phrygilus patagonicus,12752
8163,Phrygilus punensis,12753
8164,Phrynobatrachus alleni,12755
8165,Phrynobatrachus liberiensis,12760
8166,Phrynobatrachus mababiensis,12761
8167,Phrynobatrachus natalensis,12763
8168,Phrynobatrachus tanoeensis,12765
8169,Phrynoidis asper,12767
8170,Phrynomantis annectens,12770
8171,Phrynomantis bifasciatus,12771
8172,Phylidonyris niger,12773
8173,Phylidonyris novaehollandiae,12774
8174,Phylidonyris pyrrhopterus,12775
8175,Turdoides atripennis,12776
8176,Phyllastrephus albigularis,12778
8177,Phyllastrephus baumanni,12780
8178,Phyllastrephus cabanisi,12781
8179,Phyllastrephus cerviniventris,12782
8180,Phyllastrephus debilis,12783
8181,Phyllastrephus fischeri,12784
8182,Phyllastrephus flavostriatus,12785
8183,Phyllastrephus hypochloris,12787
8184,Phyllastrephus icterinus,12788
8185,Phyllastrephus placidus,12789
8186,Phyllastrephus poensis,12790
8187,Phyllastrephus poliocephalus,12791
8188,Phyllastrephus scandens,12792
